player_name,current_season,current_team,current_age,current_salary,current_salary_formatted,current_salary_rank,current_games,current_ppg,current_rpg,current_apg,current_PER,current_TS_pct,current_WS,current_VORP,current_BPM,previous_season,previous_team,previous_salary,previous_salary_rank,previous_games,previous_ppg,previous_rpg,previous_apg,previous_PER,previous_TS_pct,previous_WS,previous_VORP,previous_BPM,salary_change,salary_change_pct,ppg_change,rpg_change,apg_change,vorp_change,ws_change,performance_trend,impact_trend,season_year
Saddiq Bey,2022-23,DET,23.0,2959080.0,"$2,959,080",300.0,52.0,14.8,4.7,1.6,14.3,0.552,2.3,0.5,-0.7,,,,,,,,,,,,,,2959080.0,295907900.0,14.8,4.7,1.6,0.5,2.3,Significantly Improved,Improving,2022
Saddiq Bey,2022-23,ATL,23.0,2959080.0,"$2,959,080",300.0,25.0,11.6,4.8,1.4,15.2,0.599,1.6,0.4,0.5,,,,,,,,,,,,,,2959080.0,295907900.0,11.6,4.8,1.4,0.4,1.6,Significantly Improved,Improving,2022
Mike Muscala,2022-23,2TM,31.0,3500000.0,"$3,500,000",279.0,63.0,6.1,3.2,0.8,13.0,0.608,2.5,0.4,-0.4,,,,,,,,,,,,,,3500000.0,349999900.0,6.1,3.2,0.8,0.4,2.5,Significantly Improved,Improving,2022
Bol Bol,2022-23,ORL,23.0,2200000.0,"$2,200,000",360.0,70.0,9.1,5.8,1.0,14.4,0.603,2.3,0.4,-0.9,,,,,,,,,,,,,,2200000.0,219999900.0,9.1,5.8,1.0,0.4,2.3,Significantly Improved,Improving,2022
Gary Harris,2022-23,ORL,28.0,13000000.0,"$13,000,000",110.0,48.0,8.3,2.0,1.2,10.5,0.62,2.3,0.4,-0.7,,,,,,,,,,,,,,13000000.0,1299999900.0,8.3,2.0,1.2,0.4,2.3,Significantly Improved,Improving,2022
Caleb Martin,2022-23,MIA,27.0,6479000.0,"$6,479,000",195.0,71.0,9.6,4.8,1.6,11.4,0.571,3.7,0.4,-1.2,,,,,,,,,,,,,,6479000.0,647899900.0,9.6,4.8,1.6,0.4,3.7,Significantly Improved,Improving,2022
AJ Griffin,2022-23,ATL,19.0,3536160.0,"$3,536,160",278.0,72.0,8.9,2.1,1.0,12.6,0.577,2.2,0.4,-0.8,,,,,,,,,,,,,,3536160.0,353615900.0,8.9,2.1,1.0,0.4,2.2,Significantly Improved,Improving,2022
P.J. Washington,2022-23,CHO,24.0,,,,73.0,15.7,4.9,2.4,12.9,0.542,2.6,0.4,-1.3,,,,,,,,,,,,,,,,15.7,4.9,2.4,0.4,2.6,Significantly Improved,Improving,2022
Mark Williams,2022-23,CHO,21.0,3722040.0,"$3,722,040",275.0,43.0,9.0,7.1,0.4,19.8,0.659,2.8,0.4,0.1,,,,,,,,,,,,,,3722040.0,372203900.0,9.0,7.1,0.4,0.4,2.8,Significantly Improved,Improving,2022
Javonte Green,2022-23,CHI,29.0,1815677.0,"$1,815,677",419.0,32.0,5.2,2.8,0.7,14.5,0.646,1.4,0.4,1.4,,,,,,,,,,,,,,1815677.0,181567600.0,5.2,2.8,0.7,0.4,1.4,Significantly Improved,Improving,2022
Devonte' Graham,2022-23,NOP,27.0,,,,53.0,5.3,1.4,2.2,11.8,0.545,1.8,0.4,0.2,,,,,,,,,,,,,,,,5.3,1.4,2.2,0.4,1.8,Significantly Improved,Improving,2022
Matisse Thybulle,2022-23,2TM,25.0,4379526.0,"$4,379,526",246.0,71.0,4.1,2.0,0.7,10.5,0.552,2.1,0.4,-0.5,,,,,,,,,,,,,,4379526.0,437952500.0,4.1,2.0,0.7,0.4,2.1,Significantly Improved,Improving,2022
Obi Toppin,2022-23,NYK,24.0,5348280.0,"$5,348,280",222.0,67.0,7.4,2.8,1.0,13.6,0.565,2.1,0.4,-0.5,,,,,,,,,,,,,,5348280.0,534827900.0,7.4,2.8,1.0,0.4,2.1,Significantly Improved,Improving,2022
Patrick Williams,2022-23,CHI,21.0,7775400.0,"$7,775,400",181.0,82.0,10.2,4.0,1.2,11.2,0.576,3.5,0.4,-1.3,,,,,,,,,,,,,,7775400.0,777539900.0,10.2,4.0,1.2,0.4,3.5,Significantly Improved,Improving,2022
Jarred Vanderbilt,2022-23,LAL,23.0,4374000.0,"$4,374,000",247.0,26.0,7.2,6.7,1.6,13.2,0.598,1.5,0.4,0.2,,,,,,,,,,,,,,4374000.0,437399900.0,7.2,6.7,1.6,0.4,1.5,Significantly Improved,Improving,2022
John Collins,2022-23,ATL,25.0,23500000.0,"$23,500,000",55.0,71.0,13.1,6.5,1.2,13.6,0.593,4.2,0.4,-1.3,,,,,,,,,,,,,,23500000.0,2349999900.0,13.1,6.5,1.2,0.4,4.2,Significantly Improved,Improving,2022
Mason Plumlee,2022-23,LAC,32.0,9080417.0,"$9,080,417",159.0,23.0,7.5,6.9,1.7,18.2,0.761,1.8,0.4,1.4,,,,,,,,,,,,,,9080417.0,908041600.0,7.5,6.9,1.7,0.4,1.8,Significantly Improved,Improving,2022
Thaddeus Young,2022-23,TOR,34.0,8000000.0,"$8,000,000",177.0,54.0,4.4,3.1,1.4,14.1,0.573,1.8,0.4,0.1,,,,,,,,,,,,,,8000000.0,799999900.0,4.4,3.1,1.4,0.4,1.8,Significantly Improved,Improving,2022
Paul Reed,2022-23,PHI,23.0,1782621.0,"$1,782,621",423.0,69.0,4.2,3.8,0.4,19.2,0.62,2.8,0.4,-0.1,,,,,,,,,,,,,,1782621.0,178262000.0,4.2,3.8,0.4,0.4,2.8,Significantly Improved,Improving,2022
Trey Lyles,2022-23,SAC,27.0,2625000.0,"$2,625,000",329.0,74.0,7.6,4.1,0.9,14.2,0.607,2.6,0.3,-1.0,,,,,,,,,,,,,,2625000.0,262499900.0,7.6,4.1,0.9,0.3,2.6,Significantly Improved,Improving,2022
Andre Drummond,2022-23,CHI,29.0,3200000.0,"$3,200,000",291.0,67.0,6.0,6.6,0.5,20.8,0.606,2.8,0.3,-0.8,,,,,,,,,,,,,,3200000.0,319999900.0,6.0,6.6,0.5,0.3,2.8,Significantly Improved,Improving,2022
Joe Ingles,2022-23,MIL,35.0,6479000.0,"$6,479,000",195.0,46.0,6.9,2.8,3.3,10.7,0.616,2.3,0.3,-0.7,,,,,,,,,,,,,,6479000.0,647899900.0,6.9,2.8,3.3,0.3,2.3,Significantly Improved,Improving,2022
Josh Richardson,2022-23,2TM,29.0,12196094.0,"$12,196,094",121.0,65.0,10.1,2.7,2.7,12.3,0.555,1.8,0.3,-1.2,,,,,,,,,,,,,,12196094.0,1219609300.0,10.1,2.7,2.7,0.3,1.8,Significantly Improved,Improving,2022
Jalen Suggs,2022-23,ORL,21.0,6922320.0,"$6,922,320",191.0,53.0,9.9,3.0,2.9,12.5,0.528,1.4,0.3,-1.0,,,,,,,,,,,,,,6922320.0,692231900.0,9.9,3.0,2.9,0.3,1.4,Significantly Improved,Improving,2022
Dorian Finney-Smith,2022-23,DAL,29.0,12939848.0,"$12,939,848",115.0,40.0,9.1,4.7,1.5,10.0,0.557,1.7,0.3,-1.1,,,,,,,,,,,,,,12939848.0,1293984700.0,9.1,4.7,1.5,0.3,1.7,Significantly Improved,Improving,2022
Marvin Bagley III,2022-23,DET,23.0,,,,42.0,12.0,6.4,0.9,17.2,0.587,2.0,0.3,-0.9,,,,,,,,,,,,,,,,12.0,6.4,0.9,0.3,2.0,Significantly Improved,Improving,2022
Frank Kaminsky,2022-23,2TM,29.0,2463490.0,"$2,463,490",336.0,36.0,2.5,1.4,0.9,15.3,0.635,0.7,0.3,2.8,,,,,,,,,,,,,,2463490.0,246348900.0,2.5,1.4,0.9,0.3,0.7,Significantly Improved,Improving,2022
Patrick Beverley,2022-23,2TM,34.0,13000000.0,"$13,000,000",110.0,67.0,6.2,3.7,2.9,8.9,0.534,3.0,0.3,-1.2,,,,,,,,,,,,,,13000000.0,1299999900.0,6.2,3.7,2.9,0.3,3.0,Significantly Improved,Improving,2022
Patrick Beverley,2022-23,CHI,34.0,13000000.0,"$13,000,000",110.0,22.0,5.8,4.9,3.5,10.1,0.506,1.2,0.3,-0.2,,,,,,,,,,,,,,13000000.0,1299999900.0,5.8,4.9,3.5,0.3,1.2,Significantly Improved,Improving,2022
Jose Alvarado,2022-23,NOP,24.0,1563518.0,"$1,563,518",441.0,61.0,9.0,2.3,3.0,11.8,0.525,1.8,0.3,-1.2,,,,,,,,,,,,,,1563518.0,156351700.0,9.0,2.3,3.0,0.3,1.8,Significantly Improved,Improving,2022
Paolo Banchero,2022-23,ORL,20.0,11055120.0,"$11,055,120",127.0,72.0,20.0,6.9,3.7,14.9,0.529,2.4,0.3,-1.5,,,,,,,,,,,,,,11055120.0,1105511900.0,20.0,6.9,3.7,0.3,2.4,Significantly Improved,Improving,2022
Charles Bassey,2022-23,SAS,22.0,2600000.0,"$2,600,000",331.0,35.0,5.7,5.5,1.4,18.8,0.658,1.3,0.3,0.7,,,,,,,,,,,,,,2600000.0,259999900.0,5.7,5.5,1.4,0.3,1.3,Significantly Improved,Improving,2022
Pat Connaughton,2022-23,MIL,30.0,5728393.0,"$5,728,393",215.0,61.0,7.6,4.6,1.3,10.0,0.531,2.5,0.3,-1.0,,,,,,,,,,,,,,5728393.0,572839200.0,7.6,4.6,1.3,0.3,2.5,Significantly Improved,Improving,2022
Matisse Thybulle,2022-23,PHI,25.0,4379526.0,"$4,379,526",246.0,49.0,2.7,1.3,0.5,10.0,0.536,1.3,0.3,0.1,,,,,,,,,,,,,,4379526.0,437952500.0,2.7,1.3,0.5,0.3,1.3,Significantly Improved,Improving,2022
Jordan Clarkson,2022-23,UTA,30.0,13340000.0,"$13,340,000",109.0,61.0,20.8,4.0,4.4,14.7,0.558,1.7,0.3,-1.4,,,,,,,,,,,,,,13340000.0,1333999900.0,20.8,4.0,4.4,0.3,1.7,Significantly Improved,Improving,2022
Willy Hernangómez,2022-23,NOP,28.0,2443581.0,"$2,443,581",339.0,38.0,6.9,4.7,0.9,20.7,0.61,1.6,0.3,0.3,,,,,,,,,,,,,,2443581.0,244358000.0,6.9,4.7,0.9,0.3,1.6,Significantly Improved,Improving,2022
Chimezie Metu,2022-23,SAC,25.0,1910860.0,"$1,910,860",403.0,66.0,4.9,3.0,0.6,17.3,0.639,2.1,0.3,-0.1,,,,,,,,,,,,,,1910860.0,191085900.0,4.9,3.0,0.6,0.3,2.1,Significantly Improved,Improving,2022
Derrick Jones Jr.,2022-23,CHI,25.0,,,,64.0,5.0,2.4,0.5,13.8,0.597,2.4,0.3,-0.4,,,,,,,,,,,,,,,,5.0,2.4,0.5,0.3,2.4,Significantly Improved,Improving,2022
Anthony Lamb,2022-23,GSW,25.0,694878.0,"$694,878",490.0,62.0,6.7,3.5,1.5,10.9,0.61,2.4,0.3,-1.1,,,,,,,,,,,,,,694878.0,69487700.0,6.7,3.5,1.5,0.3,2.4,Significantly Improved,Improving,2022
Dwight Powell,2022-23,DAL,31.0,11080125.0,"$11,080,125",126.0,76.0,6.7,4.1,0.9,15.5,0.738,5.1,0.3,-1.2,,,,,,,,,,,,,,11080125.0,1108012400.0,6.7,4.1,0.9,0.3,5.1,Significantly Improved,Improving,2022
JaMychal Green,2022-23,GSW,32.0,5571403.0,"$5,571,403",218.0,57.0,6.4,3.6,0.9,15.5,0.65,2.2,0.3,-0.5,,,,,,,,,,,,,,5571403.0,557140200.0,6.4,3.6,0.9,0.3,2.2,Significantly Improved,Improving,2022
Kelly Oubre Jr.,2022-23,CHO,27.0,,,,48.0,20.3,5.2,1.1,14.8,0.534,1.7,0.3,-1.1,,,,,,,,,,,,,,,,20.3,5.2,1.1,0.3,1.7,Significantly Improved,Improving,2022
Dean Wade,2022-23,CLE,26.0,1930681.0,"$1,930,681",396.0,44.0,4.7,3.4,0.8,8.5,0.55,1.8,0.3,-0.7,,,,,,,,,,,,,,1930681.0,193068000.0,4.7,3.4,0.8,0.3,1.8,Significantly Improved,Improving,2022
Mike Muscala,2022-23,OKC,31.0,3500000.0,"$3,500,000",279.0,43.0,6.2,3.1,0.9,13.8,0.602,1.7,0.3,0.1,,,,,,,,,,,,,,3500000.0,349999900.0,6.2,3.1,0.9,0.3,1.7,Significantly Improved,Improving,2022
Nickeil Alexander-Walker,2022-23,UTA,24.0,5009633.0,"$5,009,633",231.0,36.0,6.3,1.6,2.1,13.0,0.609,0.8,0.3,0.5,,,,,,,,,,,,,,5009633.0,500963200.0,6.3,1.6,2.1,0.3,0.8,Significantly Improved,Improving,2022
Isaiah Jackson,2022-23,IND,21.0,2573760.0,"$2,573,760",333.0,63.0,7.2,4.5,0.8,17.5,0.595,2.7,0.3,-0.8,,,,,,,,,,,,,,2573760.0,257375900.0,7.2,4.5,0.8,0.3,2.7,Significantly Improved,Improving,2022
Yuta Watanabe,2022-23,BRK,28.0,1968175.0,"$1,968,175",387.0,58.0,5.6,2.4,0.8,12.1,0.637,2.1,0.3,-0.6,,,,,,,,,,,,,,1968175.0,196817400.0,5.6,2.4,0.8,0.3,2.1,Significantly Improved,Improving,2022
Goga Bitadze,2022-23,2TM,23.0,4765339.0,"$4,765,339",236.0,38.0,4.4,3.6,1.0,17.1,0.582,1.3,0.3,0.3,,,,,,,,,,,,,,4765339.0,476533800.0,4.4,3.6,1.0,0.3,1.3,Significantly Improved,Improving,2022
Blake Griffin,2022-23,BOS,33.0,2905851.0,"$2,905,851",303.0,41.0,4.1,3.8,1.5,13.1,0.59,1.8,0.3,0.1,,,,,,,,,,,,,,2905851.0,290585000.0,4.1,3.8,1.5,0.3,1.8,Significantly Improved,Improving,2022
Jericho Sims,2022-23,NYK,24.0,1639842.0,"$1,639,842",437.0,52.0,3.4,4.7,0.5,13.8,0.78,2.6,0.3,-0.5,,,,,,,,,,,,,,1639842.0,163984100.0,3.4,4.7,0.5,0.3,2.6,Significantly Improved,Improving,2022
Joe Harris,2022-23,BRK,31.0,18642857.0,"$18,642,857",74.0,74.0,7.6,2.2,1.4,10.6,0.621,2.6,0.3,-1.1,,,,,,,,,,,,,,18642857.0,1864285600.0,7.6,2.2,1.4,0.3,2.6,Significantly Improved,Improving,2022
Ty Jerome,2022-23,GSW,25.0,4220057.0,"$4,220,057",253.0,45.0,6.9,1.7,3.0,12.8,0.594,2.1,0.3,-0.8,,,,,,,,,,,,,,4220057.0,422005600.0,6.9,1.7,3.0,0.3,2.1,Significantly Improved,Improving,2022
Eric Gordon,2022-23,LAC,34.0,19568360.0,"$19,568,360",69.0,22.0,11.0,1.7,2.1,13.1,0.629,1.2,0.3,0.0,,,,,,,,,,,,,,19568360.0,1956835900.0,11.0,1.7,2.1,0.3,1.2,Significantly Improved,Improving,2022
Lindy Waters III,2022-23,OKC,25.0,2316876.0,"$2,316,876",344.0,41.0,5.2,1.8,0.7,11.8,0.573,1.1,0.3,0.1,,,,,,,,,,,,,,2316876.0,231687500.0,5.2,1.8,0.7,0.3,1.1,Significantly Improved,Improving,2022
Bones Hyland,2022-23,DEN,22.0,2201520.0,"$2,201,520",359.0,42.0,12.1,2.0,3.0,14.5,0.54,0.9,0.3,-0.8,,,,,,,,,,,,,,2201520.0,220151900.0,12.1,2.0,3.0,0.3,0.9,Significantly Improved,Improving,2022
Aleksej Pokusevski,2022-23,OKC,21.0,3261480.0,"$3,261,480",287.0,34.0,8.1,4.7,1.9,13.4,0.522,1.0,0.3,0.0,,,,,,,,,,,,,,3261480.0,326147900.0,8.1,4.7,1.9,0.3,1.0,Significantly Improved,Improving,2022
Bones Hyland,2022-23,2TM,22.0,2201520.0,"$2,201,520",359.0,56.0,11.8,2.4,3.1,14.9,0.535,1.4,0.3,-0.8,,,,,,,,,,,,,,2201520.0,220151900.0,11.8,2.4,3.1,0.3,1.4,Significantly Improved,Improving,2022
Gordon Hayward,2022-23,CHO,32.0,30075000.0,"$30,075,000",43.0,50.0,14.7,4.3,4.1,13.5,0.563,2.0,0.2,-1.4,,,,,,,,,,,,,,30075000.0,3007499900.0,14.7,4.3,4.1,0.2,2.0,Significantly Improved,Improving,2022
Lonnie Walker IV,2022-23,LAL,24.0,,,,56.0,11.7,1.9,1.1,12.2,0.57,1.8,0.2,-1.4,,,,,,,,,,,,,,,,11.7,1.9,1.1,0.2,1.8,Significantly Improved,Improving,2022
Gary Payton II,2022-23,2TM,30.0,8300000.0,"$8,300,000",173.0,22.0,4.6,3.1,1.4,13.3,0.701,1.0,0.2,0.3,,,,,,,,,,,,,,8300000.0,829999900.0,4.6,3.1,1.4,0.2,1.0,Significantly Improved,Improving,2022
Bismack Biyombo,2022-23,PHO,30.0,2905851.0,"$2,905,851",303.0,61.0,4.3,4.3,0.9,14.4,0.555,1.9,0.2,-0.9,,,,,,,,,,,,,,2905851.0,290585000.0,4.3,4.3,0.9,0.2,1.9,Significantly Improved,Improving,2022
Devonte' Graham,2022-23,SAS,27.0,,,,20.0,13.0,2.5,4.0,13.6,0.559,0.8,0.2,-0.4,,,,,,,,,,,,,,,,13.0,2.5,4.0,0.2,0.8,Significantly Improved,Improving,2022
Max Strus,2022-23,MIA,26.0,1815677.0,"$1,815,677",419.0,80.0,11.5,3.2,2.1,10.8,0.557,3.4,0.2,-1.7,,,,,,,,,,,,,,1815677.0,181567600.0,11.5,3.2,2.1,0.2,3.4,Significantly Improved,Improving,2022
Usman Garuba,2022-23,HOU,20.0,2471160.0,"$2,471,160",335.0,75.0,3.0,4.1,0.9,12.9,0.569,1.8,0.2,-1.4,,,,,,,,,,,,,,2471160.0,247115900.0,3.0,4.1,0.9,0.2,1.8,Significantly Improved,Improving,2022
Nickeil Alexander-Walker,2022-23,2TM,24.0,5009633.0,"$5,009,633",231.0,59.0,6.2,1.7,1.8,11.6,0.565,1.1,0.2,-0.9,,,,,,,,,,,,,,5009633.0,500963200.0,6.2,1.7,1.8,0.2,1.1,Significantly Improved,Improving,2022
Jock Landale,2022-23,PHO,27.0,1563518.0,"$1,563,518",441.0,69.0,6.6,4.1,1.0,16.4,0.595,2.7,0.2,-1.1,,,,,,,,,,,,,,1563518.0,156351700.0,6.6,4.1,1.0,0.2,2.7,Significantly Improved,Improving,2022
Raul Neto,2022-23,CLE,30.0,2463490.0,"$2,463,490",336.0,48.0,3.3,1.0,1.6,12.6,0.628,1.5,0.2,-0.2,,,,,,,,,,,,,,2463490.0,246348900.0,3.3,1.0,1.6,0.2,1.5,Significantly Improved,Improving,2022
Nick Richards,2022-23,CHO,25.0,1782621.0,"$1,782,621",423.0,65.0,8.2,6.4,0.6,18.3,0.676,4.2,0.2,-1.3,,,,,,,,,,,,,,1782621.0,178262000.0,8.2,6.4,0.6,0.2,4.2,Significantly Improved,Improving,2022
Corey Kispert,2022-23,WAS,23.0,3552840.0,"$3,552,840",277.0,74.0,11.1,2.8,1.2,11.5,0.657,3.8,0.2,-1.5,,,,,,,,,,,,,,3552840.0,355283900.0,11.1,2.8,1.2,0.2,3.8,Significantly Improved,Improving,2022
Boban Marjanović,2022-23,HOU,34.0,4101478.0,"$4,101,478",260.0,31.0,3.3,1.9,0.3,23.4,0.71,0.6,0.2,1.6,,,,,,,,,,,,,,4101478.0,410147700.0,3.3,1.9,0.3,0.2,0.6,Significantly Improved,Improving,2022
Darius Bazley,2022-23,2TM,22.0,4264628.0,"$4,264,628",252.0,43.0,5.2,3.2,0.9,13.1,0.524,1.0,0.2,-1.0,,,,,,,,,,,,,,4264628.0,426462700.0,5.2,3.2,0.9,0.2,1.0,Significantly Improved,Improving,2022
Cory Joseph,2022-23,DET,31.0,5155500.0,"$5,155,500",226.0,62.0,6.9,1.7,3.5,12.1,0.558,1.8,0.2,-1.5,,,,,,,,,,,,,,5155500.0,515549900.0,6.9,1.7,3.5,0.2,1.8,Significantly Improved,Improving,2022
Collin Sexton,2022-23,UTA,24.0,16700000.0,"$16,700,000",89.0,48.0,14.3,2.2,2.9,15.9,0.616,2.5,0.2,-1.3,,,,,,,,,,,,,,16700000.0,1669999900.0,14.3,2.2,2.9,0.2,2.5,Significantly Improved,Improving,2022
Malik Beasley,2022-23,UTA,26.0,15558035.0,"$15,558,035",95.0,55.0,13.4,3.6,1.7,11.5,0.535,1.2,0.2,-1.6,,,,,,,,,,,,,,15558035.0,1555803400.0,13.4,3.6,1.7,0.2,1.2,Significantly Improved,Improving,2022
Talen Horton-Tucker,2022-23,UTA,22.0,10260000.0,"$10,260,000",138.0,65.0,10.7,3.2,3.8,13.7,0.508,0.8,0.2,-1.6,,,,,,,,,,,,,,10260000.0,1025999900.0,10.7,3.2,3.8,0.2,0.8,Significantly Improved,Improving,2022
Cameron Payne,2022-23,PHO,28.0,6000000.0,"$6,000,000",207.0,48.0,10.3,2.2,4.5,13.2,0.512,1.1,0.2,-1.2,,,,,,,,,,,,,,6000000.0,599999900.0,10.3,2.2,4.5,0.2,1.1,Significantly Improved,Improving,2022
Svi Mykhailiuk,2022-23,2TM,25.0,1968175.0,"$1,968,175",387.0,32.0,6.9,1.7,1.7,14.0,0.584,0.8,0.2,-0.1,,,,,,,,,,,,,,1968175.0,196817400.0,6.9,1.7,1.7,0.2,0.8,Significantly Improved,Improving,2022
Josh Richardson,2022-23,SAS,29.0,12196094.0,"$12,196,094",121.0,42.0,11.5,2.8,3.3,13.6,0.556,1.0,0.2,-1.1,,,,,,,,,,,,,,12196094.0,1219609300.0,11.5,2.8,3.3,0.2,1.0,Significantly Improved,Improving,2022
Kyle Kuzma,2022-23,WAS,27.0,13000000.0,"$13,000,000",110.0,64.0,21.2,7.2,3.7,14.3,0.544,0.9,0.2,-1.7,,,,,,,,,,,,,,13000000.0,1299999900.0,21.2,7.2,3.7,0.2,0.9,Significantly Improved,Improving,2022
Jordan McLaughlin,2022-23,MIN,26.0,2160000.0,"$2,160,000",366.0,43.0,3.7,1.4,3.4,11.8,0.526,1.3,0.2,-0.7,,,,,,,,,,,,,,2160000.0,215999900.0,3.7,1.4,3.4,0.2,1.3,Significantly Improved,Improving,2022
Georges Niang,2022-23,PHI,29.0,3465000.0,"$3,465,000",280.0,78.0,8.2,2.4,1.0,10.9,0.61,2.5,0.2,-1.4,,,,,,,,,,,,,,3465000.0,346499900.0,8.2,2.4,1.0,0.2,2.5,Significantly Improved,Improving,2022
Terrence Ross,2022-23,PHO,31.0,10581484.0,"$10,581,484",134.0,21.0,9.0,3.3,2.0,14.2,0.546,1.0,0.2,0.5,,,,,,,,,,,,,,10581484.0,1058148300.0,9.0,3.3,2.0,0.2,1.0,Significantly Improved,Improving,2022
Frank Kaminsky,2022-23,ATL,29.0,2463490.0,"$2,463,490",336.0,26.0,2.7,1.4,0.8,14.9,0.72,0.5,0.2,2.6,,,,,,,,,,,,,,2463490.0,246348900.0,2.7,1.4,0.8,0.2,0.5,Significantly Improved,Improving,2022
Ish Wainright,2022-23,PHO,28.0,855057.0,"$855,057",478.0,60.0,4.2,2.3,0.9,9.2,0.522,1.7,0.2,-1.2,,,,,,,,,,,,,,855057.0,85505600.0,4.2,2.3,0.9,0.2,1.7,Significantly Improved,Improving,2022
Moses Brown,2022-23,LAC,23.0,508891.0,"$508,891",507.0,34.0,4.6,4.1,0.1,22.7,0.607,1.1,0.1,-0.4,,,,,,,,,,,,,,508891.0,50889000.0,4.6,4.1,0.1,0.1,1.1,Significantly Improved,Improving,2022
Tim Hardaway Jr.,2022-23,DAL,30.0,19602273.0,"$19,602,273",68.0,71.0,14.4,3.5,1.8,12.1,0.554,2.3,0.1,-1.8,,,,,,,,,,,,,,19602273.0,1960227200.0,14.4,3.5,1.8,0.1,2.3,Significantly Improved,Improving,2022
Kira Lewis Jr.,2022-23,NOP,21.0,,,,25.0,4.6,1.3,0.9,14.5,0.584,0.6,0.1,-0.3,,,,,,,,,,,,,,,,4.6,1.3,0.9,0.1,0.6,Significantly Improved,Improving,2022
Luke Kennard,2022-23,LAC,26.0,13745455.0,"$13,745,455",107.0,35.0,7.8,2.4,1.1,10.5,0.623,1.1,0.1,-1.4,,,,,,,,,,,,,,13745455.0,1374545400.0,7.8,2.4,1.1,0.1,1.1,Significantly Improved,Improving,2022
Damion Lee,2022-23,PHO,30.0,2133278.0,"$2,133,278",369.0,74.0,8.2,3.0,1.3,10.7,0.607,2.6,0.1,-1.7,,,,,,,,,,,,,,2133278.0,213327700.0,8.2,3.0,1.3,0.1,2.6,Significantly Improved,Improving,2022
R.J. Hampton,2022-23,ORL,21.0,,,,26.0,5.7,1.5,1.3,12.5,0.572,0.6,0.1,-1.2,,,,,,,,,,,,,,,,5.7,1.5,1.3,0.1,0.6,Significantly Improved,Improving,2022
Dāvis Bertāns,2022-23,DAL,30.0,16000000.0,"$16,000,000",93.0,45.0,4.6,1.2,0.5,11.9,0.618,0.9,0.1,-1.2,,,,,,,,,,,,,,16000000.0,1599999900.0,4.6,1.2,0.5,0.1,0.9,Significantly Improved,Improving,2022
Trendon Watford,2022-23,POR,22.0,1563518.0,"$1,563,518",441.0,62.0,7.4,3.8,2.1,13.6,0.625,2.1,0.1,-1.8,,,,,,,,,,,,,,1563518.0,156351700.0,7.4,3.8,2.1,0.1,2.1,Significantly Improved,Improving,2022
Dario Šarić,2022-23,OKC,28.0,9240000.0,"$9,240,000",154.0,20.0,7.4,3.3,0.9,15.9,0.65,0.7,0.1,-0.2,,,,,,,,,,,,,,9240000.0,923999900.0,7.4,3.3,0.9,0.1,0.7,Significantly Improved,Improving,2022
Dalano Banton,2022-23,TOR,23.0,1563518.0,"$1,563,518",441.0,31.0,4.6,1.5,1.2,14.9,0.505,0.4,0.1,-0.5,,,,,,,,,,,,,,1563518.0,156351700.0,4.6,1.5,1.2,0.1,0.4,Significantly Improved,Improving,2022
Moses Brown,2022-23,2TM,23.0,508891.0,"$508,891",507.0,36.0,4.3,3.9,0.1,22.2,0.607,1.1,0.1,-0.6,,,,,,,,,,,,,,508891.0,50889000.0,4.3,3.9,0.1,0.1,1.1,Significantly Improved,Improving,2022
Keldon Johnson,2022-23,SAS,23.0,3873024.0,"$3,873,024",271.0,63.0,22.0,5.0,2.9,15.3,0.551,1.3,0.1,-1.8,,,,,,,,,,,,,,3873024.0,387302300.0,22.0,5.0,2.9,0.1,1.3,Significantly Improved,Improving,2022
Naji Marshall,2022-23,NOP,25.0,1782621.0,"$1,782,621",423.0,77.0,9.1,3.6,2.5,11.4,0.539,2.5,0.1,-1.9,,,,,,,,,,,,,,1782621.0,178262000.0,9.1,3.6,2.5,0.1,2.5,Significantly Improved,Improving,2022
Jeremiah Robinson-Earl,2022-23,OKC,22.0,2000000.0,"$2,000,000",380.0,43.0,6.8,4.2,1.0,13.0,0.548,1.9,0.1,-1.5,,,,,,,,,,,,,,2000000.0,199999900.0,6.8,4.2,1.0,0.1,1.9,Significantly Improved,Improving,2022
John Wall,2022-23,LAC,32.0,40866760.0,"$40,866,760",10.0,34.0,11.4,2.7,5.2,13.6,0.498,0.3,0.1,-1.2,,,,,,,,,,,,,,40866760.0,4086675900.0,11.4,2.7,5.2,0.1,0.3,Significantly Improved,Improving,2022
Tari Eason,2022-23,HOU,21.0,3359160.0,"$3,359,160",286.0,82.0,9.3,6.0,1.1,15.2,0.525,2.6,0.1,-1.7,,,,,,,,,,,,,,3359160.0,335915900.0,9.3,6.0,1.1,0.1,2.6,Significantly Improved,Improving,2022
Chuma Okeke,2022-23,ORL,24.0,3433320.0,"$3,433,320",281.0,27.0,4.7,3.6,1.4,9.1,0.488,0.7,0.1,-1.6,,,,,,,,,,,,,,3433320.0,343331900.0,4.7,3.6,1.4,0.1,0.7,Significantly Improved,Improving,2022
Jonathan Kuminga,2022-23,GSW,20.0,5739840.0,"$5,739,840",214.0,67.0,9.9,3.4,1.9,13.3,0.597,2.4,0.1,-1.7,,,,,,,,,,,,,,5739840.0,573983900.0,9.9,3.4,1.9,0.1,2.4,Significantly Improved,Improving,2022
